state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,6500.0,7000.0,6750.0
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,5400.0,5800.0,5600.0
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,4400.0,5200.0,4800.0
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,5000.0,5600.0,5300.0
Tamil Nadu,Erode,Gobichettipalayam(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,5500.0,6000.0,5750.0
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,6000.0,6600.0,6300.0
Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,4000.0,5000.0,4500.0
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,6000.0,6600.0,6300.0
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,5500.0,5800.0,5650.0
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,4000.0,5000.0,4500.0
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,4000.0,4000.0,4000.0
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,4500.0,5000.0,4750.0
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,5000.0,5000.0,5000.0
Tamil Nadu,Dharmapuri,Palacode(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,2700.0,3000.0,2850.0
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,2500.0,3200.0,2850.0
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,3500.0,3500.0,3500.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,800.0,1000.0,900.0
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Thirunelveli,Ambasamudram(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,800.0,1000.0,900.0
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,3000.0,3400.0,3200.0
Tamil Nadu,Dharmapuri,Pennagaram(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,1800.0,2000.0,1900.0
Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,2000.0,2000.0,2000.0
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,1400.0,1600.0,1500.0
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,3000.0,3000.0,3000.0
Tamil Nadu,Thirunelveli,Kandiyaperi(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,800.0,1000.0,900.0
Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,3200.0,3600.0,3400.0
Tamil Nadu,Coimbatore,Sundarapuram(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,2500.0,3200.0,2850.0
Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,2400.0,3000.0,2700.0
Tamil Nadu,Vellore,Vellore APMC,Ashgourd,Gouard,Local,2025-12-28,3500.0,3500.0,3500.0
Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,2500.0,2500.0,2500.0
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,2000.0,2500.0,2250.0
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,3000.0,3400.0,3200.0
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,2500.0,2800.0,2650.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,3500.0,3500.0,3500.0
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,2000.0,2500.0,2250.0
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,3000.0,3400.0,3200.0
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,3200.0,3500.0,3350.0
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,4000.0,4000.0,4000.0
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,1800.0,2000.0,1900.0
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,2600.0,3200.0,2900.0
Tamil Nadu,Coimbatore,Kurichi(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Namakkal,Paramathivelur(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,2100.0,2500.0,2300.0
Tamil Nadu,Coimbatore,Sundarapuram(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,2600.0,3200.0,2900.0
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,2200.0,2600.0,2400.0
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,1500.0,2000.0,1750.0
Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,2600.0,3200.0,2900.0
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,2800.0,3200.0,3000.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,2000.0,2500.0,2250.0
Tamil Nadu,Pudukkottai,Gandarvakottai(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,1000.0,1500.0,1250.0
Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,2500.0,2500.0,2500.0
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,2000.0,2400.0,2200.0
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,3000.0,3000.0,3000.0
Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,2000.0,2200.0,2100.0
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,2000.0,2400.0,2200.0
Tamil Nadu,Villupuram,Ulundurpettai APMC,Pumpkin,Pumpkin,Local,2025-12-28,2500.0,2500.0,2500.0
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,4000.0,4000.0,4000.0
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,2000.0,2000.0,2000.0
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,1800.0,2000.0,1900.0
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,1600.0,2000.0,1800.0
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,1200.0,1500.0,1350.0
Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Pumpkin,Pumpkin,Local,2025-12-28,1800.0,2000.0,1900.0
Tamil Nadu,Pudukkottai,Gandarvakottai(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,1000.0,1500.0,1250.0
Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,2000.0,2400.0,2200.0
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,2000.0,2000.0,2000.0
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,1400.0,1800.0,1600.0
Tamil Nadu,Coimbatore,Sundarapuram(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,1600.0,2000.0,1800.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,2000.0,2500.0,2250.0
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,2000.0,2000.0,2000.0
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,2000.0,2000.0,2000.0
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,4500.0,5000.0,4750.0
Tamil Nadu,Coimbatore,Kurichi(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,6000.0,6500.0,6250.0
Tamil Nadu,Thirunelveli,Ambasamudram(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,3300.0,3800.0,3550.0
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,4000.0,4600.0,4300.0
Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,5500.0,6000.0,5750.0
Tamil Nadu,Dharmapuri,Pennagaram(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,3800.0,4000.0,3900.0
Tamil Nadu,Madurai,Usilampatti(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,4000.0,4500.0,4250.0
Tamil Nadu,Chengalpattu,Guduvancheri(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,5000.0,5500.0,5250.0
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,5500.0,6000.0,5750.0
Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,4000.0,4000.0,4000.0
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,3400.0,3700.0,3550.0
Tamil Nadu,Thanjavur,Papanasam(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,5000.0,5000.0,5000.0
Tamil Nadu,Thirunelveli,Kandiyaperi(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,3400.0,3800.0,3600.0
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,4500.0,4500.0,4500.0
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,4000.0,5000.0,4500.0
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,3500.0,3500.0,3500.0
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,4500.0,5000.0,4750.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,4400.0,5000.0,4700.0
Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,3500.0,3600.0,3550.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,4000.0,4500.0,4250.0
Tamil Nadu,Thiruvellore,Ambattur(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,5000.0,5000.0,5000.0
Tamil Nadu,Dindigul,Vedasanthur(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,4000.0,4600.0,4300.0
Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ) APMC,Amaranthus,Amaranthus,Local,2025-12-28,1500.0,2000.0,1750.0
Tamil Nadu,Villupuram,Tindivanam APMC,Amaranthus,Amaranthus,Local,2025-12-28,5000.0,5000.0,5000.0
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ) APMC,Amaranthus,Amaranthus,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Erode,Thalavadi(Uzhavar Sandhai ) APMC,Amaranthus,Amaranthus,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Amaranthus,Amaranthus,Local,2025-12-28,1600.0,2000.0,1800.0
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ) APMC,Amaranthus,Amaranthus,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ) APMC,Amaranthus,Amaranthus,Local,2025-12-28,2000.0,3000.0,2500.0
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Amaranthus,Amaranthus,Local,2025-12-28,4000.0,4500.0,4250.0
Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Amaranthus,Amaranthus,Local,2025-12-28,4000.0,4000.0,4000.0
Tamil Nadu,Erode,Gobichettipalayam(Uzhavar Sandhai ) APMC,Amaranthus,Amaranthus,Local,2025-12-28,3600.0,4000.0,3800.0
Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ) APMC,Amaranthus,Amaranthus,Local,2025-12-28,2500.0,2500.0,2500.0
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ) APMC,Amaranthus,Amaranthus,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ) APMC,Amaranthus,Amaranthus,Local,2025-12-28,1200.0,1500.0,1350.0
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ) APMC,Amaranthus,Amaranthus,Local,2025-12-28,2800.0,3000.0,2900.0
Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Amaranthus,Amaranthus,Local,2025-12-28,800.0,1000.0,900.0
Tamil Nadu,Pudukkottai,Gandarvakottai(Uzhavar Sandhai ) APMC,Amaranthus,Amaranthus,Local,2025-12-28,1000.0,1500.0,1250.0
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ) APMC,Amaranthus,Amaranthus,Local,2025-12-28,2000.0,2500.0,2250.0
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ) APMC,Amaranthus,Amaranthus,Local,2025-12-28,4000.0,4500.0,4250.0
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Amaranthus,Amaranthus,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Green Chilli,Green Chilly,Local,2025-12-28,5600.0,5800.0,5700.0
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ) APMC,Green Chilli,Green Chilly,Local,2025-12-28,5200.0,5800.0,5500.0
Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Green Chilli,Green Chilly,Local,2025-12-28,6000.0,6000.0,6000.0
Tamil Nadu,Thiruvellore,Ambattur(Uzhavar Sandhai ) APMC,Green Chilli,Green Chilly,Local,2025-12-28,5000.0,5000.0,5000.0
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ) APMC,Green Chilli,Green Chilly,Local,2025-12-28,4500.0,5000.0,4750.0
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ) APMC,Green Chilli,Green Chilly,Local,2025-12-28,6000.0,6000.0,6000.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ) APMC,Green Chilli,Green Chilly,Local,2025-12-28,5200.0,5800.0,5500.0
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ) APMC,Green Chilli,Green Chilly,Local,2025-12-28,6500.0,7000.0,6750.0
Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Green Chilli,Green Chilly,Local,2025-12-28,6000.0,7000.0,6500.0
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ) APMC,Green Chilli,Green Chilly,Local,2025-12-28,5600.0,6200.0,5900.0
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Green Chilli,Green Chilly,Local,2025-12-28,4500.0,5000.0,4750.0
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ) APMC,Green Chilli,Green Chilly,Local,2025-12-28,4800.0,6000.0,5400.0
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Cowpea(Veg),Cowpea (Veg),Local,2025-12-28,1500.0,2000.0,1750.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Cowpea(Veg),Cowpea (Veg),Local,2025-12-28,5000.0,6000.0,5500.0
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ) APMC,Cowpea(Veg),Cowpea (Veg),Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Cowpea(Veg),Cowpea (Veg),Local,2025-12-28,4500.0,5000.0,4750.0
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ) APMC,Cowpea(Veg),Cowpea (Veg),Local,2025-12-28,3500.0,3500.0,3500.0
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ) APMC,Cowpea(Veg),Cowpea (Veg),Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Cowpea(Veg),Cowpea (Veg),Local,2025-12-28,4600.0,4600.0,4600.0
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Cowpea(Veg),Cowpea (Veg),Local,2025-12-28,4200.0,4500.0,4350.0
Tamil Nadu,Theni,Chinnamanur(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2025-12-28,4400.0,4400.0,4400.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2025-12-28,2800.0,3500.0,3150.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2025-12-28,3200.0,4000.0,3600.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Villupuram,Ulundurpettai APMC,Banana - Green,Banana - Green,Local,2025-12-28,3000.0,3000.0,3000.0
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2025-12-28,3000.0,3000.0,3000.0
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2025-12-28,1600.0,2000.0,1800.0
Tamil Nadu,Namakkal,Paramathivelur(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2025-12-28,4000.0,4200.0,4100.0
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2025-12-28,2000.0,2400.0,2200.0
Tamil Nadu,Thirunelveli,Ambasamudram(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Theni,Devaram(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2025-12-28,1500.0,2000.0,1750.0
Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2025-12-28,3000.0,3000.0,3000.0
Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2025-12-28,3200.0,3200.0,3200.0
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Beans,Beans (Whole),Local,2025-12-28,4500.0,4500.0,4500.0
Tamil Nadu,Theni,Theni(Uzhavar Sandhai ) APMC,Beans,Beans (Whole),Local,2025-12-28,4800.0,6500.0,5650.0
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ) APMC,Beans,Beans (Whole),Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ) APMC,Beans,Beans (Whole),Local,2025-12-28,5000.0,5000.0,5000.0
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Beans,Beans (Whole),Local,2025-12-28,5000.0,5500.0,5250.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Beans,Beans (Whole),Local,2025-12-28,6500.0,7400.0,6950.0
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ) APMC,Beans,Beans (Whole),Local,2025-12-28,5000.0,5600.0,5300.0
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Beans,Beans (Whole),Local,2025-12-28,5000.0,6000.0,5500.0
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ) APMC,Beans,Beans (Whole),Local,2025-12-28,5500.0,5800.0,5650.0
